id,CLTV
113149,65217.0
113150,121968.0
113151,61536.0
113152,145104.0
113153,496752.0
113154,166224.0
113155,264648.0
113156,62052.0
113157,35580.0
113158,69000.0
113159,72720.0
113160,316032.0
113161,83494.8
113162,56736.0
113163,48936.0
113164,65616.0
113165,41796.0
113166,73392.0
113167,33012.0
113168,160104.0
113169,44047.5
113170,68160.0
113171,56316.0
113172,70116.0
113173,107340.0
113174,67416.0
113175,168372.0
113176,162204.0
113177,87228.0
113178,46752.0
113179,365160.0
113180,108876.0
113181,246636.0
113182,76824.0
113183,70044.0
113184,95700.0
113185,88536.0
113186,119244.0
113187,48552.0
113188,30540.0
113189,65484.0
113190,67152.0
113191,46503.0
113192,133288.0
113193,110664.0
113194,104688.0
113195,31476.0
113196,59940.0
113197,62028.0
113198,66504.0
113199,31512.0
113200,54252.0
113201,100488.0
113202,52452.0
113203,110604.0
113204,77592.0
113205,77960.0
113206,111996.0
113207,263712.0
113208,61416.0
113209,252012.0
113210,233268.0
113211,65244.0
113212,191748.0
113213,143256.0
113214,47208.0
113215,389052.0
113216,33840.0
113217,106188.0
113218,34536.0
113219,126666.0
113220,63216.0
113221,111840.0
113222,106251.375
113223,94500.0
113224,96756.0
113225,42363.42857142857
113226,68460.0
113227,113262.0
113228,34740.0
113229,67284.0
113230,49123.2
113231,102504.0
113232,43152.0
113233,33264.0
113234,79264.5
113235,82983.0
113236,73212.0
113237,69504.0
113238,107672.72727272728
113239,68496.0
113240,84568.0
113241,59160.0
113242,89253.0
113243,101040.0
113244,33888.0
113245,34056.0
113246,56556.0
113247,36144.0
113248,50908.0
113249,101532.0
113250,66108.0
113251,69444.0
113252,77920.0
113253,39972.0
113254,61740.0
113255,44136.0
113256,106891.76470588235
113257,224736.0
113258,170604.0
113259,430932.0
113260,78144.0
113261,71886.0
113262,158664.0
113263,69144.0
113264,73188.0
113265,46100.333333333336
113266,111330.54545454546
113267,44076.0
113268,74734.5
113269,64716.0
113270,61428.0
113271,52872.0
113272,63624.0
113273,89352.0
113274,68304.0
113275,518940.0
113276,75512.0
113277,141276.0
113278,65952.0
113279,30900.0
113280,55389.47368421053
113281,82037.14285714286
113282,51264.0
113283,97032.0
113284,57612.0
113285,562320.0
113286,30876.0
113287,107052.0
113288,194556.0
113289,48192.0
113290,48840.0
113291,32208.0
113292,105432.0
113293,380868.0
113294,85572.0
113295,95316.0
113296,30468.0
113297,297252.0
113298,70296.0
113299,57060.0
113300,58932.0
113301,31896.0
113302,257520.0
113303,346740.0
113304,64452.0
113305,34764.0
113306,195252.0
113307,66024.0
113308,49704.0
113309,61644.0
113310,65340.0
113311,32148.0
113312,131724.0
113313,173496.0
113314,105178.66666666667
113315,327564.0
113316,82812.0
113317,69480.0
113318,123744.0
113319,71796.0
113320,40680.0
113321,64164.0
113322,32892.0
113323,32832.0
113324,59532.0
113325,115164.0
113326,98928.0
113327,90960.0
113328,61500.0
113329,62736.0
113330,156600.0
113331,66420.0
113332,104629.2
113333,98820.0
113334,109152.0
113335,31056.0
113336,69264.0
113337,104229.6
113338,89030.66666666667
113339,30960.0
113340,58308.0
113341,101496.0
113342,327048.0
113343,91420.23529411765
113344,102756.0
113345,70836.0
113346,31080.0
113347,561336.0
113348,165108.0
113349,63060.0
113350,62940.0
113351,32916.0
113352,74052.0
113353,103272.0
113354,64980.0
113355,96624.0
113356,49656.0
113357,53344.0
113358,60276.0
113359,99408.0
113360,141672.0
113361,144132.0
113362,28968.0
113363,34128.0
113364,344064.0
113365,46692.0
113366,41328.0
113367,72576.0
113368,50088.0
113369,48120.0
113370,129588.0
113371,65268.0
113372,129009.0
113373,58632.0
113374,35316.0
113375,34464.0
113376,67728.0
113377,65712.0
113378,140076.0
113379,79344.0
113380,67116.0
113381,264924.0
113382,68821.5
113383,247368.0
113384,63816.0
113385,34452.0
113386,71088.0
113387,107196.0
113388,48012.0
113389,130272.0
113390,49020.0
113391,34596.0
113392,184992.0
113393,574584.0
113394,111132.0
113395,61656.0
113396,29508.0
113397,64152.0
113398,98724.0
113399,63528.0
113400,187632.0
113401,72908.0
113402,32412.0
113403,56560.28571428572
113404,62472.0
113405,65268.0
113406,102372.0
113407,58620.0
113408,111396.0
113409,59472.0
113410,66120.0
113411,62820.0
113412,328872.0
113413,41665.41176470588
113414,96452.0
113415,50448.0
113416,58608.0
113417,193644.0
113418,61152.0
113419,204972.0
113420,105444.0
113421,63936.0
113422,56844.0
113423,110012.30769230769
113424,43082.57142857143
113425,425088.0
113426,197808.0
113427,133116.0
113428,67152.0
113429,64668.0
113430,81672.0
113431,60108.0
113432,30960.0
113433,69480.0
113434,111288.0
113435,65304.0
113436,75696.0
113437,39012.0
113438,185700.0
113439,31392.0
113440,109956.0
113441,62724.0
113442,45208.0
113443,102382.66666666667
113444,73212.0
113445,62640.0
113446,177444.0
113447,32496.0
113448,33996.0
113449,68136.0
113450,107448.0
113451,65124.0
113452,85484.0
113453,32760.0
113454,32508.0
113455,133116.0
113456,191364.0
113457,119148.0
113458,92679.0
113459,57828.0
113460,34032.0
113461,96162.0
113462,64080.0
113463,68016.0
113464,87228.0
113465,46010.4
113466,32736.0
113467,47642.0
113468,66144.0
113469,92679.0
113470,184716.0
113471,94812.0
113472,47040.0
113473,69468.0
113474,97632.0
113475,295104.0
113476,172608.0
113477,175344.0
113478,71112.0
113479,59424.0
113480,356292.0
113481,105048.0
113482,34092.0
113483,86216.0
113484,173148.0
113485,96408.0
113486,32508.0
113487,65502.0
113488,112104.0
113489,167952.0
113490,374424.0
113491,67728.0
113492,92526.0
113493,60456.0
113494,104796.0
113495,65724.0
113496,45864.0
113497,94836.0
113498,51432.0
113499,75478.28571428571
113500,155652.0
113501,109644.0
113502,68064.0
113503,134210.4
113504,101460.0
113505,60960.0
113506,108384.0
113507,179136.0
113508,67896.0
113509,61548.0
113510,31980.0
113511,572772.0
113512,62868.0
113513,68364.0
113514,65136.0
113515,61380.0
113516,66804.0
113517,76596.0
113518,293304.0
113519,62220.0
113520,60540.0
113521,68820.0
113522,50856.0
113523,191772.0
113524,60612.0
113525,59760.0
113526,120960.0
113527,306372.0
113528,283140.0
113529,104220.0
113530,179356.8
113531,62148.0
113532,65844.0
113533,64422.0
113534,105828.0
113535,56304.0
113536,61524.0
113537,102816.0
113538,96618.85714285714
113539,97572.0
113540,556992.0
113541,53100.0
113542,259296.0
113543,33696.0
113544,55389.47368421053
113545,60936.0
113546,57984.0
113547,186780.0
113548,65436.0
113549,68460.0
113550,57516.0
113551,105972.0
113552,128592.0
113553,72516.0
113554,340428.0
113555,46236.0
113556,64848.0
113557,71856.0
113558,65628.0
113559,531660.0
113560,48048.0
113561,86736.0
113562,380952.0
113563,42228.0
113564,99335.29411764706
113565,65472.0
113566,39432.0
113567,45452.0
113568,158676.0
113569,63408.0
113570,70332.0
113571,73452.0
113572,107688.0
113573,49260.0
113574,105804.0
113575,71316.0
113576,146604.0
113577,50184.0
113578,108288.0
113579,61404.0
113580,38448.0
113581,62532.0
113582,58092.0
113583,34560.0
113584,60180.0
113585,33972.0
113586,47628.0
113587,337872.0
113588,62460.0
113589,35232.0
113590,64716.0
113591,63240.0
113592,43898.086956521736
113593,61632.0
113594,115260.0
113595,38760.0
113596,94740.0
113597,83406.0
113598,390624.0
113599,60072.0
113600,337248.0
113601,46044.0
113602,333552.0
113603,28356.0
113604,33612.0
113605,31116.0
113606,50907.27272727273
113607,70008.0
113608,102972.0
113609,56088.0
113610,81672.0
113611,57636.0
113612,63204.0
113613,61440.0
113614,63600.0
113615,37308.0
113616,62928.0
113617,55632.0
113618,101604.0
113619,110988.0
113620,122064.0
113621,77496.0
113622,99468.0
113623,327624.0
113624,34176.0
113625,31760.0
113626,83070.0
113627,50280.0
113628,35244.0
113629,67200.0
113630,111000.0
113631,34092.0
113632,62640.0
113633,462024.0
113634,90192.0
113635,34944.0
113636,192012.0
113637,106452.0
113638,30252.0
113639,64092.0
113640,70850.0
113641,353808.0
113642,69060.0
113643,60384.0
113644,107136.0
113645,279984.0
113646,176364.0
113647,43799.333333333336
113648,52728.0
113649,108648.0
113650,111300.0
113651,50148.0
113652,44544.0
113653,107436.0
113654,41310.0
113655,45021.47368421053
113656,33936.0
113657,104988.0
113658,33732.0
113659,97980.0
113660,97056.0
113661,45912.0
113662,31120.0
113663,59328.0
113664,66996.0
113665,107844.0
113666,59316.0
113667,59088.0
113668,60366.0
113669,107100.0
113670,66120.0
113671,66780.0
113672,32856.0
113673,88596.0
113674,48904.0
113675,172512.0
113676,228204.0
113677,96900.0
113678,90456.0
113679,61512.0
113680,66984.0
113681,45312.0
113682,244716.0
113683,110952.0
113684,32772.0
113685,78915.69230769231
113686,52992.0
113687,343344.0
113688,30828.0
113689,45444.0
113690,292236.0
113691,69336.0
113692,103656.0
113693,67536.0
113694,63516.0
113695,36588.0
113696,42886.666666666664
113697,127156.94117647059
113698,44832.0
113699,38604.0
113700,60960.0
113701,66300.0
113702,31068.0
113703,62532.0
113704,61560.0
113705,33228.0
113706,107700.0
113707,40272.0
113708,31740.0
113709,386556.0
113710,35964.0
113711,289968.0
113712,88164.0
113713,64632.0
113714,91442.4
113715,63924.0
113716,50676.0
113717,67427.33333333333
113718,170136.0
113719,64644.0
113720,29928.0
113721,81480.0
113722,103980.0
113723,63240.0
113724,86140.0
113725,108552.0
113726,33048.0
113727,33912.0
113728,380184.0
113729,91836.0
113730,64548.0
113731,34380.0
113732,29676.0
113733,164076.0
113734,74158.0
113735,92712.0
113736,150312.0
113737,101688.0
113738,189432.0
113739,456564.0
113740,570228.0
113741,43416.0
113742,49631.2
113743,112824.0
113744,230004.0
113745,36708.0
113746,49956.0
113747,35616.0
113748,86256.0
113749,30600.0
113750,63192.0
113751,64812.0
113752,106584.0
113753,257052.0
113754,102900.0
113755,64500.0
113756,401772.0
113757,30828.0
113758,32628.0
113759,34392.0
113760,67596.0
113761,97176.0
113762,199920.0
113763,35544.0
113764,51804.0
113765,83208.6
113766,178656.0
113767,76512.0
113768,35592.0
113769,106212.0
113770,32112.0
113771,62820.0
113772,62220.0
113773,121764.0
113774,54390.0
113775,35136.0
113776,47940.0
113777,59280.0
113778,74880.0
113779,90792.0
113780,138804.0
113781,460704.0
113782,102934.66666666667
113783,69132.0
113784,34044.0
113785,221172.0
113786,68460.0
113787,66276.0
113788,90579.0
113789,114660.0
113790,94236.0
113791,212556.0
113792,105696.0
113793,31968.0
113794,36660.0
113795,67148.0
113796,103044.0
113797,59580.0
113798,35952.0
113799,499572.0
113800,32112.0
113801,273480.0
113802,60888.0
113803,48936.0
113804,59500.0
113805,100416.0
113806,62148.0
113807,149196.0
113808,46480.0
113809,76656.75
113810,57564.0
113811,567192.0
113812,59952.0
113813,56844.0
113814,73152.0
113815,36024.0
113816,107172.0
113817,66996.0
113818,46980.0
113819,58620.0
113820,32472.0
113821,448044.0
113822,72792.0
113823,59148.0
113824,96744.0
113825,61620.0
113826,116796.0
113827,29724.0
113828,61800.0
113829,32232.0
113830,90312.0
113831,32412.0
113832,70044.0
113833,45000.0
113834,397512.0
113835,50952.0
113836,80556.0
113837,191868.0
113838,106192.0
113839,31848.0
113840,61296.0
113841,61296.0
113842,39912.0
113843,111012.0
113844,92844.0
113845,108960.0
113846,48252.0
113847,104432.0
113848,347184.0
113849,35388.0
113850,62748.0
113851,329088.0
113852,99335.29411764706
113853,62136.0
113854,62292.0
113855,108900.0
113856,99840.0
113857,119280.0
113858,59292.0
113859,64632.0
113860,95352.0
113861,74305.2
113862,46010.4
113863,108828.0
113864,49688.0
113865,42408.0
113866,45078.0
113867,62136.0
113868,104412.0
113869,58692.0
113870,63744.0
113871,64932.0
113872,67416.0
113873,288900.0
113874,68484.0
113875,60960.0
113876,63840.0
113877,259404.0
113878,173232.0
113879,107748.0
113880,116388.0
113881,189888.0
113882,67200.0
113883,32436.0
113884,95308.5
113885,338832.0
113886,676668.0
113887,171468.0
113888,58524.0
113889,183420.0
113890,78952.0
113891,30336.0
113892,108840.0
113893,58488.0
113894,317784.0
113895,56856.0
113896,95112.0
113897,327192.0
113898,32940.0
113899,35856.0
113900,50592.0
113901,108852.0
113902,31488.0
113903,238356.0
113904,32988.0
113905,246060.0
113906,316824.0
113907,64668.0
113908,175116.0
113909,35856.0
113910,51276.0
113911,37128.0
113912,94212.0
113913,33876.0
113914,66084.0
113915,63612.0
113916,33024.0
113917,74181.6
113918,33732.0
113919,73248.0
113920,66072.0
113921,347184.0
113922,61860.0
113923,30180.0
113924,65076.0
113925,196716.0
113926,73492.0
113927,32100.0
113928,289056.0
113929,60960.0
113930,72180.0
113931,63324.0
113932,101664.0
113933,289560.0
113934,150948.0
113935,257856.0
113936,42564.0
113937,48252.0
113938,109272.0
113939,64062.0
113940,101772.0
113941,67944.0
113942,40311.0
113943,92989.33333333333
113944,69324.0
113945,30312.0
113946,265620.0
113947,34908.0
113948,35244.0
113949,90660.0
113950,43176.0
113951,104400.0
113952,63180.0
113953,151344.0
113954,107436.0
113955,352560.0
113956,55248.0
113957,65112.0
113958,62508.0
113959,64512.0
113960,200388.0
113961,56988.0
113962,49945.5
113963,455028.0
113964,54399.0
113965,174576.0
113966,41880.0
113967,64524.0
113968,57888.0
113969,59364.0
113970,95400.0
113971,136512.0
113972,69936.0
113973,66888.0
113974,65076.0
113975,279984.0
113976,59472.0
113977,65664.0
113978,47004.0
113979,35088.0
113980,29316.0
113981,96264.0
113982,32196.0
113983,109260.0
113984,33708.0
113985,93312.0
113986,144540.0
113987,80698.28571428571
113988,75852.0
113989,103500.0
113990,61212.0
113991,67416.0
113992,112956.0
113993,73368.0
113994,61416.0
113995,432060.0
113996,48132.0
113997,189012.0
113998,108924.0
113999,501336.0
114000,96300.0
114001,267120.0
114002,71640.0
114003,55488.0
114004,92472.0
114005,98268.0
114006,295740.0
114007,102312.0
114008,43368.0
114009,32484.0
114010,46164.0
114011,99876.0
114012,44900.4
114013,165792.0
114014,113472.0
114015,53604.0
114016,57216.0
114017,32856.0
114018,31320.0
114019,41109.0
114020,82983.0
114021,61176.0
114022,75940.8
114023,51284.0
114024,360408.0
114025,68460.0
114026,31956.0
114027,62220.0
114028,206256.0
114029,46428.0
114030,47083.2
114031,112932.0
114032,51624.0
114033,118572.0
114034,35724.0
114035,122580.0
114036,68232.0
114037,61440.0
114038,60288.0
114039,61560.0
114040,38400.0
114041,170592.0
114042,36696.0
114043,139584.0
114044,70128.0
114045,40096.8
114046,108912.0
114047,35664.0
114048,53424.0
114049,69804.0
114050,308100.0
114051,59916.0
114052,62976.0
114053,34548.0
114054,67296.0
114055,62040.0
114056,43316.0
114057,106428.0
114058,88764.0
114059,50628.0
114060,201360.0
114061,318108.0
114062,108144.0
114063,33324.0
114064,37320.0
114065,60084.0
114066,64218.0
114067,115980.0
114068,62670.0
114069,60552.0
114070,60096.0
114071,65076.0
114072,46500.0
114073,65436.0
114074,31128.0
114075,55896.0
114076,165915.42857142858
114077,89292.0
114078,151860.0
114079,107448.0
114080,98929.5
114081,121740.0
114082,66132.0
114083,59544.0
114084,35104.0
114085,37368.0
114086,29592.0
114087,95148.0
114088,132096.0
114089,61560.0
114090,90750.0
114091,64356.0
114092,165264.0
114093,77775.0
114094,293004.0
114095,43644.0
114096,59448.0
114097,75360.0
114098,29640.0
114099,104987.47826086957
114100,32556.0
114101,51804.0
114102,65904.0
114103,99480.0
114104,160116.0
114105,35724.0
114106,65976.0
114107,41934.782608695656
114108,34272.0
114109,113268.0
114110,91125.6
114111,107808.0
114112,101820.0
114113,28884.0
114114,297696.0
114115,545856.0
114116,69480.0
114117,283344.0
114118,106092.0
114119,34632.0
114120,83220.0
114121,69936.0
114122,32736.0
114123,52176.0
114124,93528.0
114125,63996.0
114126,70656.0
114127,100260.0
114128,42900.0
114129,68352.0
114130,95664.0
114131,44256.0
114132,152756.57142857142
114133,99684.0
114134,29196.0
114135,77700.0
114136,94848.0
114137,136231.2
114138,59916.0
114139,76812.0
114140,54888.0
114141,96000.0
114142,65604.0
114143,187956.0
114144,92593.26315789473
114145,64080.0
114146,48796.42105263158
114147,63528.0
114148,47748.0
114149,88908.0
114150,454512.0
114151,112176.0
114152,50624.0
114153,59832.0
114154,70464.0
114155,61416.0
114156,32580.0
114157,32292.0
114158,36588.0
114159,114720.0
114160,113268.0
114161,42363.42857142857
114162,69468.0
114163,142932.0
114164,102132.0
114165,70200.0
114166,47680.0
114167,68760.0
114168,47796.0
114169,121212.0
114170,63108.0
114171,39924.0
114172,73632.0
114173,55980.0
114174,62712.0
114175,131905.0909090909
114176,98004.0
114177,74616.0
114178,62172.0
114179,64980.0
114180,304608.0
114181,132984.0
114182,36444.0
114183,67620.0
114184,280008.0
114185,40570.153846153844
114186,90591.0
114187,192552.0
114188,317736.0
114189,151848.0
114190,95232.0
114191,332964.0
114192,440316.0
114193,96973.5
114194,61776.0
114195,67368.0
114196,34236.0
114197,94356.0
114198,30264.0
114199,285264.0
114200,63720.0
114201,68808.0
114202,32112.0
114203,109488.0
114204,57060.0
114205,96186.0
114206,177216.0
114207,64704.0
114208,61512.0
114209,65976.0
114210,69096.0
114211,64788.0
114212,159936.0
114213,163344.0
114214,61884.0
114215,70512.0
114216,113028.0
114217,37320.0
114218,64080.0
114219,34320.0
114220,56484.0
114221,30396.0
114222,133188.0
114223,57420.0
114224,250620.0
114225,111444.0
114226,34812.0
114227,87768.0
114228,45372.0
114229,65556.0
114230,101124.0
114231,58800.0
114232,71880.0
114233,157752.0
114234,84018.0
114235,334596.0
114236,34596.0
114237,65172.0
114238,48528.0
114239,491868.0
114240,57654.48648648649
114241,30156.0
114242,35544.0
114243,56112.0
114244,60204.0
114245,44298.0
114246,72384.0
114247,173562.0
114248,65892.0
114249,53047.0
114250,62388.0
114251,58356.0
114252,32868.0
114253,50232.0
114254,190680.0
114255,62976.0
114256,61104.0
114257,69168.0
114258,48432.0
114259,97899.2
114260,100680.0
114261,255204.0
114262,31068.0
114263,73356.0
114264,66720.0
114265,100956.0
114266,97980.0
114267,61776.0
114268,102672.0
114269,71268.0
114270,35880.0
114271,48300.0
114272,29196.0
114273,49728.0
114274,77028.0
114275,507528.0
114276,154968.0
114277,141216.0
114278,61440.0
114279,104652.0
114280,82800.0
114281,44221.6
114282,63876.0
114283,59424.0
114284,62760.0
114285,64620.0
114286,100302.0
114287,45924.0
114288,54588.0
114289,63324.0
114290,62328.0
114291,145716.0
114292,126872.0
114293,134484.0
114294,60240.0
114295,40406.22222222222
114296,30204.0
114297,73248.0
114298,43898.086956521736
114299,179124.0
114300,58080.0
114301,37830.0
114302,89267.14285714286
114303,39552.0
114304,27036.0
114305,96444.0
114306,58752.0
114307,61308.0
114308,108120.0
114309,507720.0
114310,90120.0
114311,56736.0
114312,70512.0
114313,427428.0
114314,62040.0
114315,64932.0
114316,96684.0
114317,505896.0
114318,64308.0
114319,61692.0
114320,59136.0
114321,45297.0
114322,580680.0
114323,66756.0
114324,63756.0
114325,101018.66666666667
114326,31896.0
114327,63612.0
114328,108732.0
114329,72588.0
114330,69276.0
114331,62472.0
114332,60024.0
114333,81910.15384615384
114334,115560.0
114335,57480.0
114336,75372.0
114337,99240.0
114338,33420.0
114339,67488.0
114340,210288.0
114341,103932.0
114342,32916.0
114343,64884.0
114344,99996.0
114345,124695.0
114346,43356.0
114347,34200.0
114348,59628.0
114349,96744.0
114350,70740.0
114351,35481.6
114352,139080.0
114353,64272.0
114354,108888.0
114355,327900.0
114356,61644.0
114357,84568.0
114358,288000.0
114359,354792.0
114360,67980.0
114361,103392.0
114362,202476.0
114363,550296.0
114364,243576.0
114365,105384.0
114366,93576.0
114367,46088.470588235294
114368,305676.0
114369,110532.0
114370,101112.0
114371,68821.5
114372,134210.4
114373,109272.0
114374,100428.0
114375,92904.0
114376,40752.0
114377,62556.0
114378,154716.0
114379,68544.0
114380,221568.0
114381,233172.0
114382,55776.0
114383,184704.0
114384,61320.0
114385,46260.0
114386,73596.0
114387,63900.0
114388,95308.5
114389,36684.0
114390,88356.0
114391,102072.0
114392,53268.0
114393,68256.0
114394,29364.0
114395,37728.0
114396,86679.2
114397,43530.0
114398,53604.0
114399,94944.0
114400,284304.0
114401,92601.0731707317
114402,29868.0
114403,98929.5
114404,58188.0
114405,43569.333333333336
114406,107828.57142857143
114407,66288.0
114408,69240.0
114409,33528.0
114410,42568.0
114411,29544.0
114412,408228.0
114413,69708.0
114414,32892.0
114415,295572.0
114416,67557.33333333333
114417,389940.0
114418,533988.0
114419,28404.0
114420,103284.0
114421,33948.0
114422,51012.0
114423,99600.0
114424,66336.0
114425,104124.0
114426,64620.0
114427,46572.0
114428,95220.0
114429,194088.0
114430,111312.0
114431,205824.0
114432,289560.0
114433,288552.0
114434,36456.0
114435,46392.0
114436,57996.0
114437,98581.71428571429
114438,32892.0
114439,69384.0
114440,264144.0
114441,178320.0
114442,41109.0
114443,52128.0
114444,70584.0
114445,63444.0
114446,70080.0
114447,68808.0
114448,47268.0
114449,57432.0
114450,77880.0
114451,32232.0
114452,67560.0
114453,142296.0
114454,265344.0
114455,69624.0
114456,113265.0
114457,75201.0
114458,45638.4
114459,95448.0
114460,36552.0
114461,49692.0
114462,69564.0
114463,61500.0
114464,83933.14285714286
114465,60156.0
114466,64374.0
114467,65064.0
114468,167568.0
114469,84239.2
114470,180552.0
114471,62964.0
114472,45777.6
114473,297552.0
114474,147738.0
114475,33216.0
114476,106668.0
114477,36732.0
114478,30516.0
114479,53352.0
114480,189204.0
114481,43044.0
114482,66276.0
114483,71712.0
114484,55812.0
114485,95388.0
114486,96408.0
114487,61416.0
114488,93288.0
114489,33516.0
114490,38952.0
114491,34776.0
114492,45984.0
114493,67557.33333333333
114494,190572.0
114495,55416.0
114496,116964.0
114497,370284.0
114498,41544.0
114499,101303.45454545454
114500,66732.0
114501,65112.0
114502,64608.0
114503,29964.0
114504,82644.46153846153
114505,642900.0
114506,64572.0
114507,30960.0
114508,152556.0
114509,245340.0
114510,148008.0
114511,50718.0
114512,165984.0
114513,418368.0
114514,166044.0
114515,46088.470588235294
114516,63960.0
114517,32400.0
114518,45816.0
114519,117084.0
114520,76176.0
114521,39132.0
114522,29472.0
114523,44400.0
114524,69948.0
114525,134921.45454545456
114526,61740.0
114527,65256.0
114528,67176.0
114529,32532.0
114530,34980.0
114531,56352.0
114532,67632.0
114533,104684.625
114534,103068.0
114535,110616.0
114536,187680.0
114537,186420.0
114538,56616.0
114539,94704.0
114540,315600.0
114541,131280.0
114542,100488.0
114543,69204.0
114544,62808.0
114545,287688.0
114546,36816.0
114547,67164.0
114548,33684.0
114549,212700.0
114550,70908.0
114551,425052.0
114552,38668.0
114553,95136.0
114554,41742.0
114555,64956.0
114556,72168.0
114557,102672.0
114558,60096.0
114559,150588.0
114560,95484.0
114561,43009.71428571428
114562,56236.42105263158
114563,77724.0
114564,50976.0
114565,71094.54545454546
114566,65136.0
114567,65088.0
114568,73884.0
114569,67500.0
114570,58296.0
114571,73224.0
114572,85716.0
114573,65820.0
114574,54336.0
114575,56316.0
114576,103176.0
114577,105975.0
114578,92148.0
114579,107292.0
114580,32796.0
114581,65592.0
114582,99492.0
114583,94620.0
114584,310764.0
114585,36900.0
114586,55536.0
114587,59124.0
114588,100536.0
114589,104376.0
114590,97620.0
114591,98280.0
114592,104497.71428571429
114593,103548.0
114594,68928.0
114595,32232.0
114596,100992.0
114597,93384.0
114598,96636.0
114599,446400.0
114600,195216.0
114601,32280.0
114602,437280.0
114603,342072.0
114604,71892.0
114605,161940.0
114606,97752.0
114607,66612.0
114608,43344.0
114609,67766.0
114610,33948.0
114611,111540.0
114612,67932.0
114613,52236.0
114614,34788.0
114615,62568.0
114616,37764.0
114617,37332.0
114618,425112.0
114619,32964.0
114620,107052.0
114621,50979.0
114622,38124.0
114623,129480.0
114624,69404.0
114625,275244.0
114626,60708.0
114627,64848.0
114628,175416.0
114629,301824.0
114630,234156.0
114631,104629.2
114632,66674.4
114633,68292.0
114634,221383.2
114635,76428.0
114636,63996.0
114637,239388.0
114638,63180.0
114639,39063.0
114640,72468.0
114641,66924.0
114642,64404.0
114643,107256.0
114644,72348.0
114645,188112.0
114646,64728.0
114647,255816.0
114648,48138.0
114649,82644.46153846153
114650,69624.0
114651,105768.0
114652,100538.0
114653,53988.0
114654,56160.0
114655,46440.0
114656,163920.0
114657,98929.5
114658,58020.0
114659,114540.0
114660,51384.0
114661,56796.0
114662,110352.0
114663,48636.0
114664,32616.0
114665,87960.0
114666,34452.0
114667,95868.0
114668,95040.0
114669,54924.0
114670,50280.0
114671,61176.0
114672,55404.0
114673,66492.0
114674,120732.0
114675,30960.0
114676,67356.0
114677,36876.0
114678,64608.0
114679,90000.0
114680,102382.66666666667
114681,67296.0
114682,72540.0
114683,55932.0
114684,36864.0
114685,119124.0
114686,50810.4
114687,31476.0
114688,62454.0
114689,489300.0
114690,64380.0
114691,30696.0
114692,37248.0
114693,28764.0
114694,61920.0
114695,60360.0
114696,94668.0
114697,66372.0
114698,49956.0
114699,41338.0
114700,60528.0
114701,96372.0
114702,52324.8
114703,101388.0
114704,36432.0
114705,95232.0
114706,103668.0
114707,60624.0
114708,68916.0
114709,172092.0
114710,76656.75
114711,31164.0
114712,101640.0
114713,70704.0
114714,35496.0
114715,96804.0
114716,40396.0
114717,443304.0
114718,73452.0
114719,65580.0
114720,67200.0
114721,32856.0
114722,32520.0
114723,165444.0
114724,65520.0
114725,275820.0
114726,290112.0
114727,128880.0
114728,68172.0
114729,64272.0
114730,38976.0
114731,75828.0
114732,93576.0
114733,395952.0
114734,106968.0
114735,228288.0
114736,441984.0
114737,69708.0
114738,133032.0
114739,333552.0
114740,61668.0
114741,41688.0
114742,64188.0
114743,65856.0
114744,104052.0
114745,241344.0
114746,76576.0
114747,58434.4
114748,32556.0
114749,198744.0
114750,36588.0
114751,34932.0
114752,39132.0
114753,76512.0
114754,61284.0
114755,54132.0
114756,66264.0
114757,36156.0
114758,55045.09090909091
114759,63792.0
114760,68448.0
114761,69801.6
114762,53256.0
114763,188220.0
114764,101640.0
114765,43569.333333333336
114766,290052.0
114767,151920.0
114768,68652.0
114769,67596.0
114770,45172.0
114771,77775.0
114772,84568.0
114773,96528.0
114774,401820.0
114775,203124.0
114776,155124.0
114777,298692.0
114778,333180.0
114779,60168.0
114780,105156.0
114781,91596.0
114782,192948.0
114783,34332.0
114784,41757.0
114785,98653.5
114786,63192.0
114787,64932.0
114788,133824.0
114789,69588.0
114790,31860.0
114791,60864.0
114792,69648.0
114793,32280.0
114794,31740.0
114795,116760.0
114796,108504.0
114797,161640.0
114798,64860.0
114799,113049.0
114800,34308.0
114801,120878.0
114802,51108.0
114803,123024.0
114804,164604.0
114805,32196.0
114806,32388.0
114807,35772.0
114808,62856.0
114809,76334.4
114810,33492.0
114811,93216.0
114812,30600.0
114813,48172.0
114814,58296.0
114815,96912.0
114816,66012.0
114817,33324.0
114818,236808.0
114819,187956.0
114820,67392.0
114821,41428.8
114822,77868.0
114823,61596.0
114824,60588.0
114825,42942.4
114826,94812.0
114827,66684.0
114828,71688.0
114829,61932.0
114830,108312.0
114831,50707.30434782609
114832,52476.0
114833,75796.8
114834,352188.0
114835,307380.0
114836,97524.0
114837,53380.0
114838,176040.0
114839,279312.0
114840,34392.0
114841,121812.0
114842,45334.90909090909
114843,61872.0
114844,55992.0
114845,161796.0
114846,65556.0
114847,89472.0
114848,92679.0
114849,60144.0
114850,37800.0
114851,31464.0
114852,32856.0
114853,32916.0
114854,111252.0
114855,72396.0
114856,65280.0
114857,117792.0
114858,363252.0
114859,222276.0
114860,104736.0
114861,60888.0
114862,67488.0
114863,65544.0
114864,41928.0
114865,99024.0
114866,99888.0
114867,66792.0
114868,60252.0
114869,32934.0
114870,237012.0
114871,181164.0
